DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201217288,07/27/2020 12:00:00 AM,07/20/2020 12:00:00 AM,0800,12,77th Street,1252,1,330,BURGLARY FROM VEHICLE,1822 0385,0,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,2600 W  74TH                         ST,,33.9728,-118.3243
201207841,02/25/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1200,12,77th Street,1243,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 1822,58,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,6300 S  WESTERN                      AV,,33.982,-118.3089
200415653,12/05/2020 12:00:00 AM,12/05/2020 12:00:00 AM,2310,04,Hollenbeck,0424,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,21,M,A,101,STREET,,,IC,Invest Cont,440,,,,VALLEY                       BL,SAN PABLO                    ST,34.0655,-118.2022
200605905,02/10/2020 12:00:00 AM,02/09/2020 12:00:00 AM,1200,06,Hollywood,0645,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,CITRUS                       AV,DE LONGPRE,34.0962,-118.3398
200507876,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,0620,05,Harbor,0504,1,330,BURGLARY FROM VEHICLE,1609 0344 1202 1300 1307,56,F,A,108,PARKING LOT,,,IC,Invest Cont,330,,,,1500    FRANCISCO                    ST,,33.85,-118.3032
201307623,03/05/2020 12:00:00 AM,03/04/2020 12:00:00 AM,1500,13,Newton,1325,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,64,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,3200 S  CENTRAL                      AV,,34.0146,-118.2565
200817064,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,1340,08,West LA,0882,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 2004 0345 0344 1402,0,X,X,101,STREET,,,IC,Invest Cont,440,998,,,OLYMPIC                      BL,BELOIT,0,0
201112056,07/31/2020 12:00:00 AM,07/31/2020 12:00:00 AM,1250,11,Northeast,1149,1,210,ROBBERY,0344 1309 1313 2033,25,M,H,108,PARKING LOT,304,CLUB/BAT,IC,Invest Cont,210,,,,5600 N  FIGUEROA                     ST,,34.109,-118.194
200315282,08/05/2020 12:00:00 AM,08/04/2020 12:00:00 AM,1830,03,Southwest,0398,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,500 W  43RD                         PL,,34.0045,-118.2869
201100565,03/03/2020 12:00:00 AM,03/03/2020 12:00:00 AM,1400,11,Northeast,1183,2,888,TRESPASSING,2004,0,F,W,729,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,888,,,,1400    LOGAN                        ST,,34.0784,-118.2577
200400694,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,1435,04,Hollenbeck,0422,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0302 1309 0334 1100 1407 1822,23,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,230,998,,,2200    THOMAS                       ST,,34.0707,-118.2103
201013089,09/14/2020 12:00:00 AM,09/10/2020 12:00:00 AM,0930,10,West Valley,1008,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0915 0421 0913,56,F,W,702,OFFICE BUILDING/OFFICE,511,VERBAL THREAT,AA,Adult Arrest,930,,,,8100    BALBOA                       BL,,34.2176,-118.5013
200105026,01/06/2020 12:00:00 AM,01/05/2020 12:00:00 AM,1910,01,Central,0132,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2032 0344 1822,22,M,K,102,SIDEWALK,,,IC,Invest Cont,341,,,,100 S  GRAND                        AV,,34.0557,-118.2488
200517520,12/06/2020 12:00:00 AM,12/06/2020 12:00:00 AM,1510,05,Harbor,0507,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 0329 1300,28,M,A,122,"VEHICLE, PASSENGER/TRUCK",302,BLUNT INSTRUMENT,AO,Adult Other,745,,,,22400    HALLDALE                     AV,,33.8222,-118.3015
201215860,07/01/2020 12:00:00 AM,06/27/2020 12:00:00 AM,1900,12,77th Street,1215,2,850,INDECENT EXPOSURE,1251 1258 0361 0500 0529,10,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,850,,,,5700 S  NORMANDIE                    AV,,33.9909,-118.3002
200117954,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,1245,01,Central,0163,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0443 0344,25,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,700 S  BROADWAY,,34.0444,-118.2541
201005196,01/28/2020 12:00:00 AM,01/03/2020 12:00:00 AM,1400,10,West Valley,1008,2,354,THEFT OF IDENTITY,1822 0928,37,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7500    WHITAKER                     AV,,34.2064,-118.498
200306830,02/16/2020 12:00:00 AM,02/16/2020 12:00:00 AM,1800,03,Southwest,0396,1,310,BURGLARY,0344 0321 1606,25,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,800 W  41ST                         ST,,34.0092,-118.2872
201213943,06/01/2020 12:00:00 AM,06/01/2020 12:00:00 AM,1000,12,77th Street,1267,1,251,SHOTS FIRED AT INHABITED DWELLING,1100 0329 1822 1301 1407 1402,49,F,B,501,SINGLE FAMILY DWELLING,102,HAND GUN,AA,Adult Arrest,251,,,,600 W  82ND                         ST,,33.9644,-118.2842
200105709,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1040,01,Central,0181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,29,M,O,713,CONVENTION CENTER,,,IC,Invest Cont,341,,,,1200 S  FIGUEROA                     ST,,34.0431,-118.2692
200612288,07/07/2020 12:00:00 AM,07/07/2020 12:00:00 AM,1525,06,Hollywood,0631,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9100    CORDELL                      DR,,34.094,-118.39
200611886,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,0220,06,Hollywood,0677,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 1814 0400 0444 0429 0416 0913,22,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,5100 W  MELROSE                      AV,,34.0865,-118.3169
201226612,12/09/2020 12:00:00 AM,12/08/2020 12:00:00 AM,1500,12,77th Street,1258,2,623,BATTERY POLICE (SIMPLE),1212 0416 0417,0,F,W,753,DETENTION/JAIL FACILITY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,623,,,,7600 S  BROADWAY,,33.9703,-118.2783
200916764,11/03/2020 12:00:00 AM,11/03/2020 12:00:00 AM,0300,09,Van Nuys,0981,2,624,BATTERY - SIMPLE ASSAULT,0416,31,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,15000    DICKENS                      ST,,34.1515,-118.4601
200321099,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,0805,03,Southwest,0393,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309,19,X,X,122,"VEHICLE, PASSENGER/TRUCK",304,CLUB/BAT,IC,Invest Cont,740,,,,43RD                         PL,CRENSHAW                     BL,34.0041,-118.3325
200816822,11/24/2020 12:00:00 AM,10/30/2020 12:00:00 AM,0921,08,West LA,0855,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,10700    SANTA MONICA                 BL,,34.0492,-118.4394
201216955,07/22/2020 12:00:00 AM,07/20/2020 12:00:00 AM,1700,12,77th Street,1215,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 1822 0344,29,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,1300 W  53RD                         ST,,33.9941,-118.2985
200609358,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,0100,06,Hollywood,0649,1,320,"BURGLARY, ATTEMPTED",0344 1607,0,X,X,210,RESTAURANT/FAST FOOD,,,AA,Adult Arrest,320,,,,5100    HOLLYWOOD                    BL,,34.1018,-118.3009
200804757,01/15/2020 12:00:00 AM,01/15/2020 12:00:00 AM,1030,08,West LA,0855,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1605 0329 1822 1420,53,F,A,108,PARKING LOT,,,IC,Invest Cont,740,,,,11000    SANTA MONICA                 BL,,34.0492,-118.4397
200204557,01/12/2020 12:00:00 AM,01/12/2020 12:00:00 AM,1650,02,Rampart,0247,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0311 0329 0906 1816 1402,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,JA,Juv Arrest,740,998,,,300 S  UNION                        AV,,34.0596,-118.2701
201224191,11/09/2020 12:00:00 AM,11/09/2020 12:00:00 AM,1730,12,77th Street,1259,2,920,KIDNAPPING - GRAND ATTEMPT,1257 1822,4,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,920,,,,300 E  76TH                         PL,,33.9705,-118.2696
201307162,02/23/2020 12:00:00 AM,02/22/2020 12:00:00 AM,0900,13,Newton,1309,1,330,BURGLARY FROM VEHICLE,0344,26,F,W,101,STREET,,,IC,Invest Cont,330,,,,VIOLET                       ST,MATEO,34.0326,-118.23
200315092,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,2320,03,Southwest,0325,1,761,BRANDISH WEAPON,1822 1309 0202 0342 0334 0421 0416 0446,34,M,H,108,PARKING LOT,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,761,930,,,2800 S  VERMONT                      AV,,34.0291,-118.2915
200714705,10/09/2020 12:00:00 AM,10/09/2020 12:00:00 AM,1000,07,Wilshire,0782,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,2300 S  FAIRFAX                      AV,,34.0371,-118.3687
200209184,04/20/2020 12:00:00 AM,01/02/2020 12:00:00 AM,0935,02,Rampart,0291,1,480,BIKE - STOLEN,0344 0397,32,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1400    ALVARADO                     TR,,34.045,-118.2818
200211061,06/07/2020 12:00:00 AM,06/07/2020 12:00:00 AM,2200,02,Rampart,0257,2,624,BATTERY - SIMPLE ASSAULT,1822 0342 1300 0416 0446 1310 1312,27,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1400 W  6TH                          ST,,34.0562,-118.2673
201307981,03/11/2020 12:00:00 AM,03/08/2020 12:00:00 AM,1800,13,Newton,1309,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311 0216 1300 1309,0,M,O,108,PARKING LOT,,,IC,Invest Cont,740,,,,2300    DAMON                        ST,,34.0287,-118.2322
201006192,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,1309,10,West Valley,1008,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822 1420 0345 0202,0,M,W,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",,,IC,Invest Cont,442,,,,16800    ROSCOE                       BL,,34.221,-118.4989
201223646,10/30/2020 12:00:00 AM,10/30/2020 12:00:00 AM,2240,12,77th Street,1268,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0400 0444 1814 2000,22,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,200 W  81ST                         ST,,33.9659,-118.2765
200912679,07/23/2020 12:00:00 AM,02/27/2020 12:00:00 AM,0900,09,Van Nuys,0942,2,888,TRESPASSING,1501,0,X,X,101,STREET,,,IC,Invest Cont,888,,,,TYRONE,AETNA,34.1802,-118.4443
201309884,04/25/2020 12:00:00 AM,04/23/2020 12:00:00 AM,2030,13,Newton,1372,1,210,ROBBERY,0416 0344 0429 1822,54,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,55TH                         ST,SAN PEDRO,33.9925,-118.2701
200704937,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,0300,07,Wilshire,0705,2,624,BATTERY - SIMPLE ASSAULT,1309 0216 0416 0440 1218,31,M,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,LA BREA,WILLOUGHBY,34.0871,-118.3441
200511633,07/09/2020 12:00:00 AM,07/08/2020 12:00:00 AM,1700,05,Harbor,0515,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1700 N  AVALON                       BL,,33.7948,-118.2694
200111581,05/11/2020 12:00:00 AM,04/29/2020 12:00:00 AM,1030,01,Central,0138,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,46,F,C,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,200 E  2ND                          ST,,34.0503,-118.2433
200608099,03/19/2020 12:00:00 AM,03/19/2020 12:00:00 AM,0545,06,Hollywood,0666,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1402,0,X,X,726,POLICE FACILITY,,,IC,Invest Cont,740,998,,,1300    WILCOX                       AV,,34.0944,-118.331
200610376,05/14/2020 12:00:00 AM,05/05/2020 12:00:00 AM,1200,06,Hollywood,0625,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0349,34,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,6700    HILLPARK                     DR,,34.1173,-118.3379
200312335,06/05/2020 12:00:00 AM,06/05/2020 12:00:00 AM,1635,03,Southwest,0397,2,624,BATTERY - SIMPLE ASSAULT,1202 0913 1810 0444 0400,66,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,4000 S  BUDLONG                      AV,,34.0099,-118.2959
200809925,05/07/2020 12:00:00 AM,05/07/2020 12:00:00 AM,1500,08,West LA,0832,2,354,THEFT OF IDENTITY,1822 0100 0930,85,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,11800    DOROTHY                      ST,,34.052,-118.4667
201109222,05/10/2020 12:00:00 AM,04/17/2020 12:00:00 AM,1200,11,Northeast,1172,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,1500 N  OCCIDENTAL                   BL,,34.0865,-118.2694
201015689,12/03/2020 12:00:00 AM,12/02/2020 12:00:00 AM,1730,10,West Valley,1033,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 1602 0397 0344 1414,0,M,W,249,NURSERY/FLOWER SHOP,,,IC,Invest Cont,341,,,,18800    VICTORY                      BL,,34.1866,-118.5422
200507310,03/17/2020 12:00:00 AM,03/17/2020 12:00:00 AM,1930,05,Harbor,0509,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0913 0444,33,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,25600    BELLE PORTE                  AV,,33.7976,-118.3011
201205748,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,0801,12,77th Street,1273,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443 0319 0913 1816,44,F,B,301,GAS STATION,511,VERBAL THREAT,AO,Adult Other,930,,,,8600 S  WESTERN                      AV,,33.96,-118.309
201100811,12/20/2020 12:00:00 AM,12/20/2020 12:00:00 AM,1700,11,Northeast,1136,1,520,VEHICLE - ATTEMPT STOLEN,1402 1300,53,M,H,108,PARKING LOT,,,IC,Invest Cont,520,998,,,4200    EAGLE ROCK                   BL,,34.1218,-118.2251
201304422,01/09/2020 12:00:00 AM,01/08/2020 12:00:00 AM,2100,13,Newton,1345,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1402 0334 0421 0400,20,F,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,230,998,,,3400 S  CENTRAL                      AV,,34.0128,-118.2565
201007123,03/11/2020 12:00:00 AM,03/11/2020 12:00:00 AM,1655,10,West Valley,1023,2,624,BATTERY - SIMPLE ASSAULT,0444 0913,47,M,O,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,7100    TAMPA                        AV,,34.1993,-118.5535
201214881,06/18/2020 12:00:00 AM,06/17/2020 12:00:00 AM,1000,12,77th Street,1248,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900 W  66TH                         ST,,33.9792,-118.2892
200505655,02/09/2020 12:00:00 AM,02/09/2020 12:00:00 AM,1845,05,Harbor,0585,2,624,BATTERY - SIMPLE ASSAULT,0416 0329 0360 0602 0913,31,F,H,222,LAUNDROMAT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2200 S  PACIFIC                      AV,,33.7243,-118.2963
201204813,01/12/2020 12:00:00 AM,01/12/2020 12:00:00 AM,1530,12,77th Street,1213,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0913 1202,61,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,1700 W  54TH                         ST,,33.9933,-118.307
201012465,08/26/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1800,10,West Valley,1023,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 2004,55,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,6800    SYLVIA                       AV,,34.1938,-118.5524
201210854,04/13/2020 12:00:00 AM,04/13/2020 12:00:00 AM,0100,12,77th Street,1207,2,624,BATTERY - SIMPLE ASSAULT,0913 0561 0400 0416,42,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,900 W  50TH                         PL,,33.997,-118.2886
201305189,01/22/2020 12:00:00 AM,01/21/2020 12:00:00 AM,1800,13,Newton,1385,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0432 1814 2000,26,F,B,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,6000 S  SAN PEDRO                    ST,,33.9852,-118.2696
201207670,02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,0200,12,77th Street,1266,1,210,ROBBERY,0342 0330 0344 0416 0446 0913 0916 1310 1311 1815,29,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,80TH,HOOVER,33.9667,-118.2871
